epoch,train_acc,val_acc,best_val,best_train,epoch_time,cum_time
287,0.482583,,0.472400,0.482583,0.300,82.3
288,0.485850,,0.472400,0.485850,0.257,82.6
289,0.489417,,0.472400,0.489417,0.257,82.8
290,0.492850,,0.472400,0.492850,0.312,83.1
291,0.498550,,0.472400,0.498550,0.257,83.4
292,0.502817,,0.472400,0.502817,0.257,83.6
293,0.504283,,0.472400,0.504283,0.262,83.9
294,0.507867,,0.472400,0.507867,0.255,84.2
295,0.511350,,0.472400,0.511350,0.323,84.5
296,0.512717,,0.472400,0.512717,0.254,84.7
297,0.516400,,0.472400,0.516400,0.255,85.0
298,0.521483,,0.472400,0.521483,0.258,85.3
299,0.523450,,0.472400,0.523450,0.254,85.5
300,0.525300,0.6649999618530273,0.665000,0.525300,0.350,85.9
301,0.526783,,0.665000,0.526783,0.178,86.0
302,0.533400,,0.665000,0.533400,0.252,86.3
303,0.534467,,0.665000,0.534467,0.308,86.6
304,0.536433,,0.665000,0.536433,0.255,86.8
305,0.541617,,0.665000,0.541617,0.254,87.1
306,0.540900,,0.665000,0.541617,0.256,87.4
307,0.547950,,0.665000,0.547950,0.254,87.6
308,0.548267,,0.665000,0.548267,0.255,87.9
309,0.545400,,0.665000,0.548267,0.256,88.1
310,0.553617,,0.665000,0.553617,0.255,88.4
311,0.556167,,0.665000,0.556167,0.327,88.7
312,0.555467,,0.665000,0.556167,0.255,89.0
313,0.560967,,0.665000,0.560967,0.253,89.2
314,0.561367,,0.665000,0.561367,0.254,89.5
315,0.561617,,0.665000,0.561617,0.257,89.7
316,0.565767,,0.665000,0.565767,0.257,90.0
317,0.568717,,0.665000,0.568717,0.255,90.2
318,0.571000,,0.665000,0.571000,0.256,90.5
319,0.570767,,0.665000,0.571000,0.280,90.8
320,0.571700,,0.665000,0.571700,0.256,91.0
321,0.577650,,0.665000,0.577650,0.259,91.3
322,0.578500,,0.665000,0.578500,0.256,91.5
323,0.577933,,0.665000,0.578500,0.255,91.8
324,0.580117,,0.665000,0.580117,0.255,92.1
325,0.582217,,0.665000,0.582217,0.255,92.3
326,0.585333,,0.665000,0.585333,0.257,92.6
327,0.585400,,0.665000,0.585400,0.303,92.9
328,0.590433,,0.665000,0.590433,0.255,93.1
329,0.593300,,0.665000,0.593300,0.258,93.4
330,0.593100,,0.665000,0.593300,0.255,93.6
331,0.595383,,0.665000,0.595383,0.256,93.9
332,0.595933,,0.665000,0.595933,0.257,94.2
333,0.600317,,0.665000,0.600317,0.258,94.4
334,0.601500,,0.665000,0.601500,0.258,94.7
335,0.603800,,0.665000,0.603800,0.312,95.0
336,0.603517,,0.665000,0.603800,0.255,95.2
337,0.608367,,0.665000,0.608367,0.254,95.5
338,0.608767,,0.665000,0.608767,0.252,95.7
339,0.611350,,0.665000,0.611350,0.254,96.0
340,0.610017,,0.665000,0.611350,0.258,96.3
341,0.615533,,0.665000,0.615533,0.255,96.5
342,0.614683,,0.665000,0.615533,0.255,96.8
343,0.616867,,0.665000,0.616867,0.297,97.1
344,0.617617,,0.665000,0.617617,0.254,97.3
345,0.622417,,0.665000,0.622417,0.258,97.6
346,0.620433,,0.665000,0.622417,0.257,97.8
347,0.625067,,0.665000,0.625067,0.260,98.1
348,0.625117,,0.665000,0.625117,0.257,98.3
349,0.626183,,0.665000,0.626183,0.258,98.6
350,0.629717,0.7859999537467957,0.786000,0.629717,0.350,99.0
351,0.628517,,0.786000,0.629717,0.246,99.2
352,0.628317,,0.786000,0.629717,0.255,99.5
353,0.633500,,0.786000,0.633500,0.260,99.7
354,0.637783,,0.786000,0.637783,0.254,100.0
355,0.634267,,0.786000,0.637783,0.257,100.2
356,0.634983,,0.786000,0.637783,0.256,100.5
357,0.637100,,0.786000,0.637783,0.256,100.7
358,0.642517,,0.786000,0.642517,0.256,101.0
359,0.639983,,0.786000,0.642517,0.326,101.3
360,0.642550,,0.786000,0.642550,0.246,101.6
361,0.645117,,0.786000,0.645117,0.253,101.8
362,0.645133,,0.786000,0.645133,0.256,102.1
363,0.648250,,0.786000,0.648250,0.255,102.3
364,0.647817,,0.786000,0.648250,0.256,102.6
365,0.650450,,0.786000,0.650450,0.256,102.8
366,0.653567,,0.786000,0.653567,0.254,103.1
367,0.652783,,0.786000,0.653567,0.307,103.4
368,0.651017,,0.786000,0.653567,0.256,103.7
369,0.652000,,0.786000,0.653567,0.255,103.9
370,0.654667,,0.786000,0.654667,0.254,104.2
371,0.655817,,0.786000,0.655817,0.259,104.4
372,0.658600,,0.786000,0.658600,0.253,104.7
373,0.657833,,0.786000,0.658600,0.258,104.9
374,0.662767,,0.786000,0.662767,0.255,105.2
375,0.658983,,0.786000,0.662767,0.311,105.5
376,0.663833,,0.786000,0.663833,0.258,105.8
377,0.661767,,0.786000,0.663833,0.256,106.0
378,0.663483,,0.786000,0.663833,0.258,106.3
379,0.661483,,0.786000,0.663833,0.255,106.5
380,0.664733,,0.786000,0.664733,0.256,106.8
381,0.668667,,0.786000,0.668667,0.255,107.0
382,0.668583,,0.786000,0.668667,0.264,107.3
383,0.666967,,0.786000,0.668667,0.313,107.6
384,0.668067,,0.786000,0.668667,0.256,107.9
385,0.670833,,0.786000,0.670833,0.253,108.1
386,0.670650,,0.786000,0.670833,0.254,108.4
387,0.673533,,0.786000,0.673533,0.258,108.6
388,0.673500,,0.786000,0.673533,0.255,108.9
389,0.676217,,0.786000,0.676217,0.257,109.1
390,0.675733,,0.786000,0.676217,0.255,109.4
391,0.677433,,0.786000,0.677433,0.320,109.7
392,0.678333,,0.786000,0.678333,0.255,110.0
393,0.678850,,0.786000,0.678850,0.259,110.2
394,0.676483,,0.786000,0.678850,0.255,110.5
395,0.680867,,0.786000,0.680867,0.256,110.8
396,0.679333,,0.786000,0.680867,0.256,111.0
397,0.679467,,0.786000,0.680867,0.257,111.3
398,0.684017,,0.786000,0.684017,0.258,111.5
399,0.685017,,0.786000,0.685017,0.308,111.8
400,0.684100,0.8172000050544739,0.817200,0.685017,0.348,112.2
401,0.686600,,0.817200,0.686600,0.176,112.4
402,0.687567,,0.817200,0.687567,0.262,112.6
403,0.686850,,0.817200,0.687567,0.293,112.9
404,0.691533,,0.817200,0.691533,0.256,113.2
405,0.687767,,0.817200,0.691533,0.254,113.4
406,0.692033,,0.817200,0.692033,0.257,113.7
407,0.690700,,0.817200,0.692033,0.319,114.0
408,0.691900,,0.817200,0.692033,0.254,114.2
409,0.692117,,0.817200,0.692117,0.255,114.5
410,0.694283,,0.817200,0.694283,0.252,114.8
411,0.693217,,0.817200,0.694283,0.255,115.0
412,0.693233,,0.817200,0.694283,0.254,115.3
413,0.694283,,0.817200,0.694283,0.255,115.5
414,0.698567,,0.817200,0.698567,0.253,115.8
415,0.698567,,0.817200,0.698567,0.274,116.0
416,0.698800,,0.817200,0.698800,0.252,116.3
417,0.697350,,0.817200,0.698800,0.256,116.6
418,0.702100,,0.817200,0.702100,0.258,116.8
419,0.702783,,0.817200,0.702783,0.257,117.1
420,0.700150,,0.817200,0.702783,0.254,117.3
421,0.704600,,0.817200,0.704600,0.256,117.6
422,0.702700,,0.817200,0.704600,0.257,117.8
423,0.701700,,0.817200,0.704600,0.309,118.1
424,0.704667,,0.817200,0.704667,0.254,118.4
425,0.703750,,0.817200,0.704667,0.255,118.7
426,0.707450,,0.817200,0.707450,0.255,118.9
427,0.707150,,0.817200,0.707450,0.257,119.2
428,0.707550,,0.817200,0.707550,0.256,119.4
429,0.705067,,0.817200,0.707550,0.255,119.7
430,0.709783,,0.817200,0.709783,0.253,119.9
431,0.709683,,0.817200,0.709783,0.335,120.3
432,0.708417,,0.817200,0.709783,0.259,120.5
433,0.711483,,0.817200,0.711483,0.255,120.8
434,0.712683,,0.817200,0.712683,0.254,121.0
435,0.714633,,0.817200,0.714633,0.252,121.3
436,0.715700,,0.817200,0.715700,0.254,121.5
437,0.714383,,0.817200,0.715700,0.257,121.8
438,0.718133,,0.817200,0.718133,0.254,122.0
439,0.715367,,0.817200,0.718133,0.313,122.4
440,0.718967,,0.817200,0.718967,0.254,122.6
441,0.720267,,0.817200,0.720267,0.257,122.9
442,0.717433,,0.817200,0.720267,0.258,123.1
443,0.718683,,0.817200,0.720267,0.252,123.4
444,0.719850,,0.817200,0.720267,0.256,123.6
