epoch,train_acc,val_acc,best_val,best_train,epoch_time,cum_time
500,0.752167,0.8463999629020691,0.846400,0.752167,0.317,102.5
501,0.752250,,0.846400,0.752250,0.139,102.6
502,0.750817,,0.846400,0.752250,0.187,102.8
503,0.753317,,0.846400,0.753317,0.190,103.0
504,0.751500,,0.846400,0.753317,0.187,103.2
505,0.750183,,0.846400,0.753317,0.186,103.4
506,0.754917,,0.846400,0.754917,0.188,103.6
507,0.752817,,0.846400,0.754917,0.186,103.7
508,0.754900,,0.846400,0.754917,0.186,103.9
509,0.755967,,0.846400,0.755967,0.188,104.1
510,0.754967,,0.846400,0.755967,0.186,104.3
511,0.756350,,0.846400,0.756350,0.255,104.6
512,0.754533,,0.846400,0.756350,0.182,104.7
513,0.756700,,0.846400,0.756700,0.186,104.9
514,0.755117,,0.846400,0.756700,0.191,105.1
515,0.758017,,0.846400,0.758017,0.187,105.3
516,0.761183,,0.846400,0.761183,0.187,105.5
517,0.756833,,0.846400,0.761183,0.191,105.7
518,0.758900,,0.846400,0.761183,0.189,105.9
519,0.758300,,0.846400,0.761183,0.186,106.1
520,0.758333,,0.846400,0.761183,0.189,106.2
521,0.756933,,0.846400,0.761183,0.189,106.4
522,0.759250,,0.846400,0.761183,0.252,106.7
523,0.759767,,0.846400,0.761183,0.190,106.9
524,0.760917,,0.846400,0.761183,0.190,107.1
525,0.760433,,0.846400,0.761183,0.186,107.3
526,0.758900,,0.846400,0.761183,0.187,107.4
527,0.758417,,0.846400,0.761183,0.189,107.6
528,0.760283,,0.846400,0.761183,0.186,107.8
529,0.760083,,0.846400,0.761183,0.185,108.0
